StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CF,AC1,AC1_DO,AC2,AC3,AC3_DO,AC4,AC4_DO,AC5,AC5_DO,AC6,AC6_DO,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7,Q7_3_TEXT,Q8,Q9,Q9_6_TEXT,Q10,Q11,Q11_7_TEXT,Video_DO,Policy_DO
9/22/2019 17:24,9/22/2019 17:40,IP Address,174.100.146.101,100,955,TRUE,9/22/2019 17:40,R_2tDzlLSxGcbuKCr,,,,,41.04490662,-81.51999664,anonymous,EN,I consent to participate in this study.,,,,,,A head,A gun|Pig blood|A bloody knife|A head,,,,,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Quite a bit,A little,A little,Very slightly or not at all,Very slightly or not at all,A little,Moderately,A little,A little,A little,A little,A little,100,0,0,70,100,0,10,10,10,20,60,10,Disagree a little,Disagree strongly,Agree a little,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Disagree moderately,Agree moderately,Disagree strongly,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Female,,31,Other:,mixed,Extremely liberal,Democratic Party,,V4,S5
9/22/2019 17:35,9/22/2019 17:40,IP Address,75.142.251.193,100,315,TRUE,9/22/2019 17:40,R_1BRb2q7PLCo4g06,,,,,39.52720642,-119.9129028,anonymous,EN,I consent to participate in this study.,A car honking,A cow mooing|A street vender talking|A car honking|Coins going into a vending machine,,,,,,,,,,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Strongly disagree,Somewhat disagree,Disagree,Disagree,Disagree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,30,80,80,50,60,70,100,100,100,50,100,60,Agree a little,Disagree strongly,Agree moderately,Disagree strongly,Disagree a little,Disagree a little,Agree moderately,Disagree moderately,Agree moderately,Agree moderately,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Female,,64,Caucasian or White,,Moderately conservative,Republican Party,,V1,S6
9/22/2019 17:40,9/22/2019 17:45,IP Address,137.25.84.115,100,300,TRUE,9/22/2019 17:45,R_2yjD67wStbYhZvZ,,,,,33.96870422,-118.0370026,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|A phone|A pencil|Papers,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Moderately,Very slightly or not at all,A little,50,50,50,100,100,10,50,50,10,30,100,60,Disagree moderately,Disagree strongly,Agree moderately,Disagree moderately,Agree strongly,Agree moderately,Agree strongly,Disagree moderately,Agree moderately,Disagree strongly,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Agree,Agree,Agree,Disagree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Female,,31,Hispanic or Latinx,,Moderately liberal,Democratic Party,,V3,S1
9/22/2019 17:41,9/22/2019 17:48,IP Address,24.211.60.251,100,401,TRUE,9/22/2019 17:48,R_1FG0tZQVVu7gnir,,,,,34.06509399,-81.02809906,anonymous,EN,I consent to participate in this study.,A car honking,A street vender talking|A car honking|Coins going into a vending machine|A cow mooing,,,,,,,,,,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Quite a bit,A little,A little,A little,Very slightly or not at all,Very slightly or not at all,Moderately,A little,A little,Quite a bit,Moderately,Very slightly or not at all,0,100,100,10,10,100,0,30,100,100,30,100,Agree a little,Agree moderately,Agree moderately,Agree a little,Agree moderately,Agree a little,Neither agree nor disagree,Disagree a little,Agree a little,Disagree a little,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Male,,24,Caucasian or White,,Extremely conservative,Republican Party,,V1,S7
9/22/2019 17:41,9/22/2019 17:49,IP Address,68.132.115.98,100,483,TRUE,9/22/2019 17:49,R_2Bfh76PRbtdqk30,,,,,40.76210022,-73.33129883,anonymous,EN,I consent to participate in this study.,A car honking,Coins going into a vending machine|A cow mooing|A car honking|A street vender talking,,,,,,,,,,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,50,60,0,0,90,0,20,20,60,0,20,10,Agree moderately,Agree a little,Agree strongly,Disagree strongly,Agree strongly,Disagree moderately,Agree moderately,Disagree strongly,Agree strongly,Disagree strongly,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Strongly agree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Somewhat agree,Male,,43,Caucasian or White,,Extremely liberal,Democratic Party,,V1,S1
9/22/2019 17:44,9/22/2019 17:49,IP Address,47.218.92.80,100,296,TRUE,9/22/2019 17:49,R_1r8haBK1ZXHs72A,,,,,30.60319519,-96.31359863,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,70,50,50,10,40,50,50,50,60,70,60,30,Disagree a little,Agree a little,Agree moderately,Disagree moderately,Agree a little,Agree moderately,Neither agree nor disagree,Disagree a little,Agree moderately,Disagree a little,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Female,,23,Hispanic or Latinx,,Moderately liberal,Democratic Party,,V2,S6
9/22/2019 17:41,9/22/2019 17:51,IP Address,174.85.170.249,100,552,TRUE,9/22/2019 17:51,R_yrmzvXC92mkpplL,,,,,33.29820251,-86.65630341,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,50,80,50,50,80,70,50,50,100,70,100,100,Neither agree nor disagree,Disagree a little,Agree a little,Disagree moderately,Agree a little,Neither agree nor disagree,Agree a little,Disagree moderately,Neither agree nor disagree,Disagree moderately,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Male,,51,Caucasian or White,,Moderate,Other:,,V2,S2
9/22/2019 17:41,9/22/2019 17:51,IP Address,73.153.191.15,100,603,TRUE,9/22/2019 17:51,R_VO4VtFFjLYg5GBH,,,,,39.71279907,-105.0952988,anonymous,EN,I consent to participate in this study.,,,,,,A head,A gun|A bloody knife|A head|Pig blood,,,,,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,60,100,40,0,50,100,100,70,100,70,60,50,Disagree strongly,Disagree strongly,Disagree moderately,Disagree moderately,Neither agree nor disagree,Agree moderately,Disagree moderately,Disagree moderately,Agree moderately,Agree moderately,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Uncertain,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Disagree,Agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Disagree,Female,,58,Caucasian or White,,Moderately conservative,Libertarian Party,,V4,S5
9/22/2019 17:41,9/22/2019 17:55,IP Address,68.111.121.168,100,879,TRUE,9/22/2019 17:55,R_3gMF9iFeupuobDF,,,,,30.77729797,-86.48320007,anonymous,EN,I consent to participate in this study.,,,,,,A head,A bloody knife|Pig blood|A gun|A head,,,,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat disagree,Somewhat disagree,Disagree,Strongly agree,Somewhat agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Quite a bit,A little,Very slightly or not at all,20,100,20,80,40,70,50,50,100,90,100,90,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Agree,Somewhat agree,Agree,Disagree,Agree,Somewhat disagree,Agree,Agree,Agree,Disagree,Agree,Male,,57,Caucasian or White,,Moderately conservative,Other:,indepentant,V4,S2
9/22/2019 17:47,9/22/2019 17:57,IP Address,73.123.35.54,100,615,TRUE,9/22/2019 17:57,R_2t520ZjnLYrxL3n,,,,,42.45100403,-71.6867981,anonymous,EN,I consent to participate in this study.,,,,A gun,A pencil|A gun|Papers|A phone,,,,,,,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Quite a bit,Moderately,Very slightly or not at all,Quite a bit,Moderately,Quite a bit,Very slightly or not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,50,50,10,0,70,0,50,40,60,50,90,10,Disagree strongly,Disagree strongly,Agree a little,Agree moderately,Disagree strongly,Agree a little,Agree strongly,Disagree strongly,Disagree moderately,Agree moderately,Uncertain,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Female,,49,Caucasian or White,,Extremely liberal,Democratic Party,,V3,S4
9/22/2019 17:54,9/22/2019 18:03,IP Address,67.11.160.144,100,505,TRUE,9/22/2019 18:03,R_20UJR7dqtycqAGU,,,,,29.52110291,-98.32929993,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","His name|""REDRUM""|""SOS""|""HAPPY BIRTHDAY""",,,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Quite a bit,A little,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,A little,Moderately,Moderately,50,40,50,60,40,70,70,70,70,70,70,70,Agree moderately,Disagree moderately,Neither agree nor disagree,Disagree a little,Agree a little,Agree a little,Agree a little,Disagree moderately,Agree a little,Disagree moderately,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Male,,38,Hispanic or Latinx,,Moderately conservative,Republican Party,,V5,S8
